Id,SalePrice
1461,11.617849938550394
1462,11.996461952999944
1463,12.082512938064813
1464,12.158350436323031
1465,12.225858358630136
1466,12.055041126193945
1467,12.093777771963147
1468,11.98844590389698
1469,12.150884398699908
1470,11.698759175524227
1471,12.07301527829696
1472,11.494550454618752
1473,11.462422583754261
1474,11.919574865255772
1475,11.710935420192413
1476,12.809395116767657
1477,12.447270935268502
1478,12.608628793116868
1479,12.530712242726734
1480,13.112869327476606
1481,12.694292577857139
1482,12.271706553644815
1483,12.045062966446894
1484,12.022463644183881
1485,12.128208496946707
1486,12.161930543120802
1487,12.792809799752325
1488,12.330805318767212
1489,12.167766611835972
1490,12.337111575252008
1491,12.143293697678693
1492,11.438230759172711
1493,12.168740932893668
1494,12.618006960369257
1495,12.657908418412362
1496,12.368048108365175
1497,12.068549236669323
1498,12.022977669541582
1499,12.056165729471084
1500,11.982761601286326
1501,12.01782387708879
1502,11.947524072448282
1503,12.356512161861552
1504,12.423771275328932
1505,12.333216723404643
1506,12.15851869086783
1507,12.448155777843187
1508,12.22379080255321
1509,11.970818766477109
1510,11.874014522025949
1511,11.908428283137543
1512,12.039644973600904
1513,11.851841744990276
1514,11.993763056260615
1515,12.103739351987993
1516,11.865751841894767
1517,11.995161831160694
1518,11.78562987694654
1519,12.21448449215504
1520,11.76139620107374
1521,11.750912526080402
1522,12.084314158088208
1523,11.620513313406692
1524,11.602377592681037
1525,11.65376242921717
1526,11.602072603383569
1527,11.632823739063909
1528,11.844204192965282
1529,11.883895955155392
1530,12.053498650519124
1531,11.719378562673706
1532,11.435440476446058
1533,11.775240727643927
1534,11.63061764740987
1535,11.86294376210417
1536,11.605242325970014
1537,11.053287729527076
1538,11.82631381921539
1539,12.029029813574896
1540,11.386344980812332
1541,11.740926079544751
1542,11.834976596670732
1543,12.089054376419611
1544,11.239628523527244
1545,11.608169498826886
1546,11.81479645583127
1547,11.691371105597112
1548,11.698642779798266
1549,11.572686022711817
1550,11.840096251755309
1551,11.528400880984101
1552,11.869520254410176
1553,11.85019809957359
1554,11.698375012609972
1555,12.033737854409704
1556,11.473146831338134
1557,11.565681196829212
1558,11.539016136743719
1559,11.373246210384545
1560,11.84520111482183
1561,11.63199905238891
1562,11.796514272321565
1563,11.703237618624922
1564,12.024482703751826
1565,11.993906186053344
1566,12.343620286613017
1567,11.346271494152997
1568,12.416432521705449
1569,11.925930324795747
1570,11.809852082867636
1571,11.600426678299742
1572,11.852733122105771
1573,12.268351068632871
1574,11.773716854238918
1575,12.342572643258212
1576,12.409332409139019
1577,12.036878353354592
1578,12.020450145138284
1579,11.789668081837888
1580,12.164749111661965
1581,11.910171420988616
1582,11.780380451528224
1583,12.62332130326687
1584,12.347368554949773
1585,11.83112883759849
1586,11.136519772454289
1587,11.562952937092376
1588,11.873450683769782
1589,11.534960748321296
1590,11.779808578970652
1591,11.496134244052985
1592,11.566888478761324
1593,11.744516075541807
1594,11.631297128617176
1595,11.638021878911943
1596,12.341008325470707
1597,12.132948278856492
1598,12.166222392043327
1599,11.966153348800935
1600,11.941963509439208
1601,11.085517153892035
1602,11.708769896813974
1603,11.056075834383535
1604,12.34865843380103
1605,12.360175969189314
1606,11.987493149040976
1607,12.119059832569716
1608,12.273618472650403
1609,12.138184300499994
1610,11.923467795440871
1611,11.855542064652461
1612,12.004702920390152
1613,11.99315950913076
1614,11.689804112762666
1615,11.374838596295767
1616,11.32496666635646
1617,11.377266007632002
1618,11.72779761186077
1619,11.796651721442462
1620,12.127599415168875
1621,11.82049584422564
1622,11.88903127520856
1623,12.488436041524857
1624,12.249904910046714
1625,11.548873091969963
1626,12.058150145131055
1627,12.158002939965002
1628,12.511687801682532
1629,12.062813911081268
1630,12.755001546475734
1631,12.2872286273251
1632,12.3744383365161
1633,12.054013063704613
1634,12.10252150838037
1635,12.085884600193774
1636,11.945074746113889
1637,12.183799248636035
1638,12.191373748967848
1639,12.098846510557536
1640,12.394019180197626
1641,12.115603567819964
1642,12.361787310497066
1643,12.354215173867322
1644,12.371795992381376
1645,12.363857282140188
1646,12.032494437241457
1647,11.979820777252217
1648,11.755475565068208
1649,11.777092695938583
1650,11.6423693055212
1651,11.704003906325077
1652,11.484120043542024
1653,11.48103369283568
1654,11.948874909119763
1655,11.905759313523095
1656,11.883478737904424
1657,11.939102120109581
1658,11.925989889320661
1659,11.728889182453942
1660,11.934238796960141
1661,13.08566880895895
1662,12.902918568551597
1663,12.8075261553051
1664,13.218518483016588
1665,12.601817871981465
1666,12.777576110678035
1667,12.839515208165855
1668,12.723431040825
1669,12.656056963227975
1670,12.747667179936208
1671,12.509775379872437
1672,12.995942113120389
1673,12.614040114120415
1674,12.403647273576368
1675,12.204723788482118
1676,12.223460209732128
1677,12.31443717237693
1678,13.009160580300748
1679,12.850596998096588
1680,12.706515384297042
1681,12.412697488754096
1682,12.664131130096813
1683,12.189139447125374
1684,12.179827834111697
1685,12.06379228412108
1686,12.053433122110826
1687,12.052852824837972
