Id,SalePrice
1461,11.675166818830537
1462,11.909639097082188
1463,12.146610132082095
1464,12.188578254608833
1465,12.08534248926006
1466,12.084247392140593
1467,12.08116800659295
1468,12.03624657956936
1469,12.125188073647749
1470,11.71353872627898
1471,12.15232806922988
1472,11.544426057628915
1473,11.566877137409891
1474,11.917163187866144
1475,11.566571474930097
1476,12.732557165890363
1477,12.375680414131109
1478,12.517913480685099
1479,12.5038028199722
1480,13.176047745698622
1481,12.65139063712866
1482,12.205124553179278
1483,12.090467271888969
1484,12.009877927797563
1485,12.116877509104906
1486,12.189778579719306
1487,12.66780009160344
1488,12.366017449744099
1489,12.095098653426643
1490,12.37583484209927
1491,12.155324102568448
1492,11.49213207007677
1493,12.187680735699123
1494,12.600444936500718
1495,12.57623940877676
1496,12.299088691053308
1497,12.036411718069603
1498,11.94160936963485
1499,11.967571839205206
1500,11.962610301461186
1501,12.073110988617504
1502,11.900033046632238
1503,12.487130585412682
1504,12.346370140811135
1505,12.314520639019445
1506,12.145139927867564
1507,12.49046229453165
1508,12.254698645260536
1509,11.919809286089475
1510,11.875078338340774
1511,11.880304816831275
1512,12.088907632619492
1513,11.850031921046439
1514,11.991971600422296
1515,12.259795565440378
1516,11.884561963408483
1517,11.948637189775786
1518,11.802871609172023
1519,12.292211193802657
1520,11.731268770616365
1521,11.731738501442738
1522,12.098253428837495
1523,11.563496333386167
1524,11.542448480115059
1525,11.635236880415844
1526,11.614467046630963
1527,11.61056756691734
1528,11.774985615760212
1529,11.813995324316169
1530,12.1616827637133
1531,11.799411748403998
1532,11.48321172416923
1533,11.849144486129493
1534,11.637162786242015
1535,11.919504038458657
1536,11.591069137095893
1537,11.511151119399571
1538,11.835488037062763
1539,12.003044481868404
1540,11.60204156183399
1541,11.801363591971402
1542,11.83858206758666
1543,12.04751099805932
1544,11.373559328517938
1545,11.509989082116793
1546,11.750320419172695
1547,11.8045378233689
1548,11.632769530402623
1549,11.623189848060457
1550,11.777397597019597
1551,11.630612232869918
1552,11.883012885122138
1553,11.801760997382598
1554,11.61444565165403
1555,12.084688096310689
1556,11.552998137588531
1557,11.569855200065927
1558,11.470093511175655
1559,11.52708289739877
1560,11.699383952607224
1561,11.781388115229603
1562,11.74970265491552
1563,11.63890889154541
1564,12.051624867507055
1565,11.958656084894832
1566,12.324080992600456
1567,11.429072423084822
1568,12.364154590671763
1569,11.96320396368571
1570,11.78356896816733
1571,11.721509364112427
1572,11.826220696102823
1573,12.297527458764655
1574,11.783984905655323
1575,12.31807438666948
1576,12.452190355049037
1577,12.081237643946745
1578,11.796195673496506
1579,11.868964568973958
1580,12.173010412329191
1581,11.874523561307374
1582,11.714847113237003
1583,12.677144211836895
1584,12.347721172273168
1585,11.859636581592275
1586,11.383082893547648
1587,11.492956848051438
1588,11.812445965168902
1589,11.597789712570794
1590,11.759854814575329
1591,11.450231381962087
1592,11.753146018117484
1593,11.652432477585325
1594,11.68334853512324
1595,11.642187093964964
1596,12.255608560919732
1597,12.053119062266342
1598,12.104941025565754
1599,11.946297781234158
1600,11.979876195205055
1601,11.247853885110684
1602,11.605817411494545
1603,11.349668489132444
1604,12.398741083554132
1605,12.402492416888755
1606,12.021471843666387
1607,12.121218123348012
1608,12.293343159073993
1609,12.093966266877988
1610,11.976509682831493
1611,11.897574455172851
1612,12.111914810366683
1613,12.122313694812803
1614,11.74773397014576
1615,11.44490659302744
1616,11.40980603799522
1617,11.506634197519809
1618,11.675092841848397
1619,11.80823463839861
1620,12.20691993321169
1621,11.855374817522472
1622,11.852746042129713
1623,12.484877995177673
1624,12.300040385335553
1625,11.60282116947836
1626,12.103243252701116
1627,12.194375933690083
1628,12.511934834816852
1629,12.057680554743904
1630,12.713059220428773
1631,12.163399965415769
1632,12.285384173715075
1633,12.042003016317038
1634,12.171133345757145
1635,12.113890323588318
1636,11.989750833517402
1637,12.211234589176428
1638,12.181615162173767
1639,12.138831970246148
1640,12.410791971172866
1641,12.152686454568899
1642,12.335919189252738
1643,12.276646326073475
1644,12.306173724686724
1645,12.372955198611606
1646,11.991044082872435
1647,11.956801692686962
1648,11.786708160570473
1649,11.766472064294899
1650,11.703962182919057
1651,11.741507013810228
1652,11.564638702383249
1653,11.55998755931012
